HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E32B59A,*U70,3025,(24/0-0-0-0 [0-0] ),,PP,12FO - 15m,JSO203,A,,,,,12 HPs,VDF-PEN15-JSO203-95007
