HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E32D085,*U72,3029,(24/0-0-0-0 [0-0] ),,PP,12FO - 165m,JSO203,A,,,,,10 HPs,VDF-PEN15-JSO203-95006
