HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E3BA1B1,*U179,3157,(24/0-0-0-0 [0-0] ),,PP,48FO - 100m,JSO213,A,,,,,11 HPs,VDF-PEN15-JSO213-95009,VDF-PEN15-JSO213-95011
