HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1,CABO_SEC_SAI2
'E33E9F4,*U239,3042,(24/0-0-0-0 [0-0] ),,PP,24FO - 590m,JSO204,A,,,,,6 HPs,VDF-PEN15-JSO204-95005,VDF-PEN15-JSO204-95009,VDF-PEN15-JSO204-95010
