HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E34515F,*U88,3047,(24/0-0-0-0 [0-0] ),,PP,24FO - 405m,JSO204,A,,,,,12 HPs,VDF-PEN15-JSO204-95003,VDF-PEN15-JSO204-95007
