HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E390E77,*U149,3112,(24/0-0-0-0 [0-0] ),,PP,12FO - 110m,JSO210,A,,,,,10 HPs,VDF-PEN15-JSO210-95015
