HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E39B3D9,*U155,3121,(24/0-0-0-0 [0-0] ),,PP,24FO - 230m,JSO210,A,,,,,12 HPs,VDF-PEN15-JSO210-95005
