HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1,CABO_SEC_SAI2
'E31A7B9,*U59,3015,(24/0-0-0-0 [0-0] ),,PP,36FO - 310m,JSO202,A,,,,,11 HPs,VDF-PEN15-JSO202-95005,VDF-PEN15-JSO202-95009,VDF-PEN15-JSO202-95010
