HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E3161E0,*U238,3009,(24/0-0-0-0 [0-0] ),,PP,48FO - 255m,JSO202,A,,,,,12 HPs,VDF-PEN15-JSO202-95007,VDF-PEN15-JSO202-95011
