HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1,CABO_SEC_SAI2
'E31CAB4,*U61,3013,(24/0-0-0-0 [0-0] ),,PP,96FO - 445m,JSO202,A,,,,,6 HPs,VDF-PEN15-JSO202-95001,VDF-PEN15-JSO202-95004,VDF-PEN15-JSO202-95005
