HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E30BEE5,*U48,3005,(24/0-0-0-0 [0-0] ),,PP,24FO - 90m,JSO201,A,,,,,8 HPs,VDF-PEN15-JSO201-95001,VDF-PEN15-JSO201-95005
