HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E34A01B,*U96,3051,(24/0-0-0-0 [0-0] ),,PP,48FO - 240m,JSO205,A,,,,,8 HPs,VDF-PEN15-JSO205-95008,VDF-PEN15-JSO205-95010
