HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1,CABO_SEC_SAI2
'E34B12C,*U93,3053,(24/0-0-0-0 [0-0] ),,PP,48FO - 320m,JSO205,A,,,,,8 HPs,VDF-PEN15-JSO205-95006,VDF-PEN15-JSO205-95008,VDF-PEN15-JSO205-95009
