HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E34D446,*U95,3058,(24/0-0-0-0 [0-0] ),,PP,24FO - 145m,JSO205,A,,,,,12 HPs,VDF-PEN15-JSO205-95004
