HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E352D93,*U101,3059,(24/0-0-0-0 [0-0] ),,PP,24FO - 175m,JSO205,A,,,,,10 HPs,VDF-PEN15-JSO205-95002,VDF-PEN15-JSO205-95004
