HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1,CABO_SEC_SAI2
'E348EAD,*U92,3050,(24/0-0-0-0 [0-0] ),,PP,48FO - 205m,JSO205,A,,,,,8 HPs,VDF-PEN15-JSO205-95010,VDF-PEN15-JSO205-,VDF-PEN15-JSO205-95012
