HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1,CABO_SEC_SAI2
'E34F875,*U98,3055,(24/0-0-0-0 [0-0] ),,PP,72FO - 145m,JSO205,A,,,,,11 HPs,VDF-PEN15-JSO205-95001,VDF-PEN15-JSO205-95006,VDF-PEN15-JSO205-95007
