HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E386807,*U144,3101,(24/0-0-0-0 [0-0] ),,PP,48FO - 225m,JSO210,A,,,,,10 HPs,VDF-PEN15-JSO209-95010,VDF-PEN15-JSO209-95013
