HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1,CABO_SEC_SAI2
'E55290E,*U390,3107,(24/0-0-0-0 [0-0] ),,PP,144FO - 165m,JSO209,A,,,,,10 HPs,VDF-PEN15-JSO209-95005,VDF-PEN15-JSO209-95008,VDF-PEN15-JSO209-95007
