HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E38EB0D,*U146,3110,(24/0-0-0-0 [0-0] ),,PP,12FO - 290m,JSO210,A,,,,,6 HPs,VDF-PEN15-JSO209-95004
