HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E3C50EC,*U187,3166,(24/0-0-0-0 [0-0] ),,PP,12FO - 240m,JSO214,A,,,,,12 HPs,VDF-PEN15-JSO214-95007
