HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E3D6DE5,*U197,3177,(24/0-0-0-0 [0-0] ),,PP,12FO - 25m,JSO214,A,,,,,4 HPs,VDF-PEN15-JSO214-95010
