HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E3C7782,*U190,3167,(24/0-0-0-0 [0-0] ),,PP,24FO - 270m,JSO214,A,,,,,12 HPs,VDF-PEN15-JSO214-95015,VDF-PEN15-JSO214-95016
