HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E374EF0,*U131,3088,(24/0-0-0-0 [0-0] ),,PP,12FO - 235m,JSO208,A,,,,,10 HPs,VDF-PEN15-JSO208-95008
