HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E373D2B,*U128,3086,(24/0-0-0-0 [0-0] ),,PP,12FO - 145m,JSO208,A,,,,,8 HPs,VDF-PEN15-JSO208-95010
