HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1,CABO_SEC_SAI2
'E359893,*U107,3065,(24/0-0-0-0 [0-0] ),,PP,72FO - 140m,JSO206,A,,,,,10 HPs,VDF-PEN15-JSO206-95002,VDF-PEN15-JSO206-95003,VDF-PEN15-JSO206-95004
