HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E3AB15B,*U169,3134,(24/0-0-0-0 [0-0] ),,PP,12FO - 80m,JSO211,A,,,,,8 HPs,VDF-PEN15-JSO211-95011,VDF-PEN15-JSO211-95017
