HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E39F10D,*U160,3124,(24/0-0-0-0 [0-0] ),,PP,12FO - 180m,JSO211,A,,,,,8 HPs,VDF-PEN15-JSO211-95019
