HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E3B33F4,*U176,3139,(24/0-0-0-0 [0-0] ),,PP,48FO - 255m,JSO211,A,,,,,9 HPs,VDF-PEN15-JSO211-95002,VDF-PEN15-JSO211-95011
