HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1,CABO_SEC_SAI2
'E3A036B,*U161,3125,(24/0-0-0-0 [0-0] ),,PP,48FO - 125m,JSO211,A,,,,,12 HPs,VDF-PEN15-JSO211-95013,VDF-PEN15-JSO211-95018,VDF-PEN15-JSO211-95019
