HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT
'E3DB4C1,*U201,3142,(24/0-0-0-0 [0-0] ),,PP,24FO - 405m,JSO212,A,,,,,10 HPs,VDF_PEN15-JSO212-95012
