HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E3E8348,*U211,3152,(24/0-0-0-0 [0-0] ),,PP,24FO - 120m,JSO212,A,,,,,8 HPs,VDF_PEN15-JSO212-95010,VDF_PEN15-JSO212-95013
