HANDLE,BLOCKNAME,JFO_PDO,(CAP/N1-N2-N3-N4),FLB,PP_R,CABO_CAP_COP,JSO,MODELO,CABO_PRIMARIO,CONDUTA,FACHADA,AÉREO,HP,CABO_SEC_ENT,CABO_SEC_SAI1
'E3E068D,*U205,3146,(24/0-0-0-0 [0-0] ),,PP,72FO - 105m,JSO212,A,,,,,10 HPs,VDF_PEN15-JSO212-95001,VDF_PEN15-JSO212-95004
